uid,data
1535710940516,"{""uid"":1535710940516,""townSize"":""Nad 50 000 obyvatel"",""score"":14792,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535705024119,"{""uid"":1535705024119,""townSize"":""none"",""score"":15416,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535709073162,"{""uid"":1535709073162,""townSize"":""Nad 50 000 obyvatel"",""score"":16008,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700577046,"{""uid"":1535700577046,""townSize"":""none"",""score"":13467,""evilness"":false,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535702166267,"{""uid"":1535702166267,""townSize"":""none"",""score"":16003,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703071813,"{""uid"":1535703071813,""townSize"":""none"",""score"":15976,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711543468,"{""uid"":1535711543468,""townSize"":""Nad 50 000 obyvatel"",""score"":16020,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702813019,"{""uid"":1535702813019,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698651025,"{""uid"":1535698651025,""townSize"":""none"",""score"":15070,""evilness"":false,""gender"":""Muž"",""age"":""Do 18 let""}"
1535711031869,"{""uid"":1535711031869,""townSize"":""Nad 50 000 obyvatel"",""score"":15719,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702671728,"{""uid"":1535702671728,""townSize"":""none"",""score"":15919,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698685348,"{""uid"":1535698685348,""townSize"":""none"",""score"":16252,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714651277,"{""uid"":1535714651277,""townSize"":""Nad 50 000 obyvatel"",""score"":15985,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535703012329,"{""uid"":1535703012329,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535711058320,"{""uid"":1535711058320,""townSize"":""Nad 50 000 obyvatel"",""score"":15010,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712556440,"{""uid"":1535712556440,""townSize"":""none"",""score"":15032,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535709449570,"{""uid"":1535709449570,""townSize"":""Pod 5 000 obyvatel"",""score"":15844,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705229142,"{""uid"":1535705229142,""townSize"":""5 000–50 000 obyvatel"",""score"":15416,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704370712,"{""uid"":1535704370712,""townSize"":""none"",""score"":15889,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535715963950,"{""uid"":1535715963950,""townSize"":""Nad 50 000 obyvatel"",""score"":15374,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535707633760,"{""uid"":1535707633760,""townSize"":""Nad 50 000 obyvatel"",""score"":15985,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535715296952,"{""uid"":1535715296952,""townSize"":""Pod 5 000 obyvatel"",""score"":16128,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708062282,"{""uid"":1535708062282,""townSize"":""5 000–50 000 obyvatel"",""score"":15976,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715633831,"{""uid"":1535715633831,""townSize"":""Nad 50 000 obyvatel"",""score"":15688,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709397185,"{""uid"":1535709397185,""townSize"":""none"",""score"":14770,""evilness"":false,""gender"":""none"",""age"":""none""}"
1535704871864,"{""uid"":1535704871864,""townSize"":""Pod 5 000 obyvatel"",""score"":15886,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711989980,"{""uid"":1535711989980,""townSize"":""Nad 50 000 obyvatel"",""score"":16065,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535702068756,"{""uid"":1535702068756,""townSize"":""none"",""score"":15146,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707749072,"{""uid"":1535707749072,""townSize"":""Nad 50 000 obyvatel"",""score"":16105,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535709498094,"{""uid"":1535709498094,""townSize"":""5 000–50 000 obyvatel"",""score"":16026,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710002451,"{""uid"":1535710002451,""townSize"":""5 000–50 000 obyvatel"",""score"":15517,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535696464723,"{""uid"":1535696464723,""townSize"":""none"",""score"":14988,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710992721,"{""uid"":1535710992721,""townSize"":""5 000–50 000 obyvatel"",""score"":15829,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535702920777,"{""uid"":1535702920777,""townSize"":""none"",""score"":15021,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535706460509,"{""uid"":1535706460509,""townSize"":""Pod 5 000 obyvatel"",""score"":15151,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535703187717,"{""uid"":1535703187717,""townSize"":""none"",""score"":14777,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705477112,"{""uid"":1535705477112,""townSize"":""none"",""score"":15805,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698183599,"{""uid"":1535698183599,""townSize"":""none"",""score"":14723,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711679779,"{""uid"":1535711679779,""townSize"":""Nad 50 000 obyvatel"",""score"":16220,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535714135248,"{""uid"":1535714135248,""townSize"":""Nad 50 000 obyvatel"",""score"":16054,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535714290203,"{""uid"":1535714290203,""townSize"":""Nad 50 000 obyvatel"",""score"":15449,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535705094354,"{""uid"":1535705094354,""townSize"":""Nad 50 000 obyvatel"",""score"":15976,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704605254,"{""uid"":1535704605254,""townSize"":""none"",""score"":15604,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702096831,"{""uid"":1535702096831,""townSize"":""none"",""score"":15799,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706140176,"{""uid"":1535706140176,""townSize"":""5 000–50 000 obyvatel"",""score"":15642,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712105326,"{""uid"":1535712105326,""townSize"":""Nad 50 000 obyvatel"",""score"":15224,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701090285,"{""uid"":1535701090285,""townSize"":""none"",""score"":15335,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708973859,"{""uid"":1535708973859,""townSize"":""Nad 50 000 obyvatel"",""score"":15990,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712902202,"{""uid"":1535712902202,""townSize"":""Nad 50 000 obyvatel"",""score"":15805,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535710018226,"{""uid"":1535710018226,""townSize"":""Nad 50 000 obyvatel"",""score"":15766,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702772935,"{""uid"":1535702772935,""townSize"":""none"",""score"":15796,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535706593112,"{""uid"":1535706593112,""townSize"":""Nad 50 000 obyvatel"",""score"":15727,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703149865,"{""uid"":1535703149865,""townSize"":""none"",""score"":15543,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699736513,"{""uid"":1535699736513,""townSize"":""none"",""score"":14830,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535699436131,"{""uid"":1535699436131,""townSize"":""none"",""score"":15885,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709553892,"{""uid"":1535709553892,""townSize"":""Nad 50 000 obyvatel"",""score"":15247,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699753268,"{""uid"":1535699753268,""townSize"":""none"",""score"":16260,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535705160613,"{""uid"":1535705160613,""townSize"":""Nad 50 000 obyvatel"",""score"":16187,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535712890197,"{""uid"":1535712890197,""townSize"":""Pod 5 000 obyvatel"",""score"":15335,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704801218,"{""uid"":1535704801218,""townSize"":""none"",""score"":15654,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535705306582,"{""uid"":1535705306582,""townSize"":""Nad 50 000 obyvatel"",""score"":15762,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535705974277,"{""uid"":1535705974277,""townSize"":""Nad 50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698242186,"{""uid"":1535698242186,""townSize"":""none"",""score"":15296,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703974708,"{""uid"":1535703974708,""townSize"":""none"",""score"":16017,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535708275856,"{""uid"":1535708275856,""townSize"":""Nad 50 000 obyvatel"",""score"":15825,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715869296,"{""uid"":1535715869296,""townSize"":""Nad 50 000 obyvatel"",""score"":16018,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535709325429,"{""uid"":1535709325429,""townSize"":""Nad 50 000 obyvatel"",""score"":15340,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535714425819,"{""uid"":1535714425819,""townSize"":""5 000–50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706578446,"{""uid"":1535706578446,""townSize"":""Nad 50 000 obyvatel"",""score"":15376,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706869196,"{""uid"":1535706869196,""townSize"":""Nad 50 000 obyvatel"",""score"":15870,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535712353041,"{""uid"":1535712353041,""townSize"":""Nad 50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711359202,"{""uid"":1535711359202,""townSize"":""Pod 5 000 obyvatel"",""score"":16187,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709141246,"{""uid"":1535709141246,""townSize"":""Nad 50 000 obyvatel"",""score"":15985,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706505643,"{""uid"":1535706505643,""townSize"":""Pod 5 000 obyvatel"",""score"":15590,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535704206544,"{""uid"":1535704206544,""townSize"":""none"",""score"":15828,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535710687083,"{""uid"":1535710687083,""townSize"":""Nad 50 000 obyvatel"",""score"":15894,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712714808,"{""uid"":1535712714808,""townSize"":""Nad 50 000 obyvatel"",""score"":16220,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535704409143,"{""uid"":1535704409143,""townSize"":""none"",""score"":16222,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535700882847,"{""uid"":1535700882847,""townSize"":""none"",""score"":16016,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535695472461,"{""uid"":1535695472461,""townSize"":""none"",""score"":15162,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715188330,"{""uid"":1535715188330,""townSize"":""Nad 50 000 obyvatel"",""score"":14960,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707215556,"{""uid"":1535707215556,""townSize"":""Nad 50 000 obyvatel"",""score"":16009,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535707472085,"{""uid"":1535707472085,""townSize"":""Nad 50 000 obyvatel"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705833862,"{""uid"":1535705833862,""townSize"":""5 000–50 000 obyvatel"",""score"":15061,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535703301878,"{""uid"":1535703301878,""townSize"":""none"",""score"":15842,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535703828214,"{""uid"":1535703828214,""townSize"":""none"",""score"":16038,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707712249,"{""uid"":1535707712249,""townSize"":""5 000–50 000 obyvatel"",""score"":16241,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535702396943,"{""uid"":1535702396943,""townSize"":""none"",""score"":15747,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705477102,"{""uid"":1535705477102,""townSize"":""none"",""score"":15618,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535699622737,"{""uid"":1535699622737,""townSize"":""none"",""score"":15555,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703939996,"{""uid"":1535703939996,""townSize"":""none"",""score"":16014,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535704830821,"{""uid"":1535704830821,""townSize"":""none"",""score"":15460,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710595814,"{""uid"":1535710595814,""townSize"":""5 000–50 000 obyvatel"",""score"":16042,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713200882,"{""uid"":1535713200882,""townSize"":""Nad 50 000 obyvatel"",""score"":15679,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535714149329,"{""uid"":1535714149329,""townSize"":""Pod 5 000 obyvatel"",""score"":15976,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535702036963,"{""uid"":1535702036963,""townSize"":""none"",""score"":15536,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535713577553,"{""uid"":1535713577553,""townSize"":""Pod 5 000 obyvatel"",""score"":15804,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707042436,"{""uid"":1535707042436,""townSize"":""5 000–50 000 obyvatel"",""score"":15326,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705628295,"{""uid"":1535705628295,""townSize"":""5 000–50 000 obyvatel"",""score"":15847,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705280935,"{""uid"":1535705280935,""townSize"":""none"",""score"":14201,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711618698,"{""uid"":1535711618698,""townSize"":""Pod 5 000 obyvatel"",""score"":15880,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711417683,"{""uid"":1535711417683,""townSize"":""Nad 50 000 obyvatel"",""score"":15330,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535714609009,"{""uid"":1535714609009,""townSize"":""Pod 5 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708861572,"{""uid"":1535708861572,""townSize"":""Nad 50 000 obyvatel"",""score"":15973,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703233459,"{""uid"":1535703233459,""townSize"":""none"",""score"":15043,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712577715,"{""uid"":1535712577715,""townSize"":""Pod 5 000 obyvatel"",""score"":15838,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706224847,"{""uid"":1535706224847,""townSize"":""Pod 5 000 obyvatel"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705211392,"{""uid"":1535705211392,""townSize"":""none"",""score"":15019,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715669419,"{""uid"":1535715669419,""townSize"":""Nad 50 000 obyvatel"",""score"":16205,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535709272031,"{""uid"":1535709272031,""townSize"":""Nad 50 000 obyvatel"",""score"":15663,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707570465,"{""uid"":1535707570465,""townSize"":""5 000–50 000 obyvatel"",""score"":16061,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709178935,"{""uid"":1535709178935,""townSize"":""Nad 50 000 obyvatel"",""score"":15829,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535706832440,"{""uid"":1535706832440,""townSize"":""Nad 50 000 obyvatel"",""score"":14885,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701909644,"{""uid"":1535701909644,""townSize"":""none"",""score"":16234,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709000763,"{""uid"":1535709000763,""townSize"":""none"",""score"":13910,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535715108203,"{""uid"":1535715108203,""townSize"":""5 000–50 000 obyvatel"",""score"":14969,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535709654968,"{""uid"":1535709654968,""townSize"":""none"",""score"":16015,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535706369952,"{""uid"":1535706369952,""townSize"":""Nad 50 000 obyvatel"",""score"":15043,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
